id,symbol,price_start,price_end,price_max,price_min,volume,time_epoch,date_time
4481,eth,0.00,500000.00,0.00,0.00,0.00,1531368600000,"2018-07-12 04:10:00"
4482,xrp,0.00,506.00,0.00,0.00,0.00,1531368600000,"2018-07-12 04:10:00"
4483,bch,0.00,790000.00,0.00,0.00,0.00,1531368600000,"2018-07-12 04:10:00"
4484,etc,0.00,18350.00,0.00,0.00,0.00,1531368600000,"2018-07-12 04:10:00"
4485,btc,0.00,7191000.00,0.00,0.00,0.00,1531369200000,"2018-07-12 04:20:00"
4486,eth,0.00,500000.00,0.00,0.00,0.00,1531369200000,"2018-07-12 04:20:00"
4487,xrp,0.00,505.00,0.00,0.00,0.00,1531369200000,"2018-07-12 04:20:00"
4488,bch,0.00,792000.00,0.00,0.00,0.00,1531369200000,"2018-07-12 04:20:00"
4489,etc,0.00,18340.00,0.00,0.00,0.00,1531369200000,"2018-07-12 04:20:00"
4490,btc,0.00,7187000.00,0.00,0.00,0.00,1531369800000,"2018-07-12 04:30:00"
4491,eth,0.00,498500.00,0.00,0.00,0.00,1531369800000,"2018-07-12 04:30:00"
4492,xrp,0.00,505.00,0.00,0.00,0.00,1531369800000,"2018-07-12 04:30:00"
4493,bch,0.00,790000.00,0.00,0.00,0.00,1531369800000,"2018-07-12 04:30:00"
4494,etc,0.00,18350.00,0.00,0.00,0.00,1531369800000,"2018-07-12 04:30:00"
4495,btc,0.00,7182000.00,0.00,0.00,0.00,1531370400000,"2018-07-12 04:40:00"
4496,eth,0.00,499000.00,0.00,0.00,0.00,1531370400000,"2018-07-12 04:40:00"
4497,xrp,0.00,505.00,0.00,0.00,0.00,1531370400000,"2018-07-12 04:40:00"
4498,bch,0.00,789000.00,0.00,0.00,0.00,1531370400000,"2018-07-12 04:40:00"
4499,etc,0.00,18310.00,0.00,0.00,0.00,1531370400000,"2018-07-12 04:40:00"
4500,btc,0.00,7182000.00,0.00,0.00,0.00,1531371000000,"2018-07-12 04:50:00"
4501,eth,0.00,499000.00,0.00,0.00,0.00,1531371000000,"2018-07-12 04:50:00"
4502,xrp,0.00,505.00,0.00,0.00,0.00,1531371000000,"2018-07-12 04:50:00"
4503,bch,0.00,790000.00,0.00,0.00,0.00,1531371000000,"2018-07-12 04:50:00"
4504,etc,0.00,18300.00,0.00,0.00,0.00,1531371000000,"2018-07-12 04:50:00"
4505,btc,0.00,7184000.00,0.00,0.00,0.00,1531371600000,"2018-07-12 05:00:00"
4506,eth,0.00,498500.00,0.00,0.00,0.00,1531371600000,"2018-07-12 05:00:00"
4507,xrp,0.00,505.00,0.00,0.00,0.00,1531371600000,"2018-07-12 05:00:00"
4508,bch,0.00,788000.00,0.00,0.00,0.00,1531371600000,"2018-07-12 05:00:00"
4509,etc,0.00,18220.00,0.00,0.00,0.00,1531371600000,"2018-07-12 05:00:00"
4510,btc,0.00,7160000.00,0.00,0.00,0.00,1531372200000,"2018-07-12 05:10:00"
4511,eth,0.00,497500.00,0.00,0.00,0.00,1531372200000,"2018-07-12 05:10:00"
4512,xrp,0.00,503.00,0.00,0.00,0.00,1531372200000,"2018-07-12 05:10:00"
4513,bch,0.00,785000.00,0.00,0.00,0.00,1531372200000,"2018-07-12 05:10:00"
4514,etc,0.00,18210.00,0.00,0.00,0.00,1531372200000,"2018-07-12 05:10:00"
4515,btc,0.00,7168000.00,0.00,0.00,0.00,1531372800000,"2018-07-12 05:20:00"
4516,eth,0.00,498000.00,0.00,0.00,0.00,1531372800000,"2018-07-12 05:20:00"
4517,xrp,0.00,503.00,0.00,0.00,0.00,1531372800000,"2018-07-12 05:20:00"
4518,bch,0.00,787000.00,0.00,0.00,0.00,1531372800000,"2018-07-12 05:20:00"
4519,etc,0.00,18220.00,0.00,0.00,0.00,1531372800000,"2018-07-12 05:20:00"
4520,btc,0.00,7170000.00,0.00,0.00,0.00,1531373400000,"2018-07-12 05:30:00"
4521,eth,0.00,497000.00,0.00,0.00,0.00,1531373400000,"2018-07-12 05:30:00"
4522,xrp,0.00,503.00,0.00,0.00,0.00,1531373400000,"2018-07-12 05:30:00"
4523,bch,0.00,787000.00,0.00,0.00,0.00,1531373400000,"2018-07-12 05:30:00"
4524,etc,0.00,18250.00,0.00,0.00,0.00,1531373400000,"2018-07-12 05:30:00"
4525,btc,0.00,7168000.00,0.00,0.00,0.00,1531374000000,"2018-07-12 05:40:00"
4526,eth,0.00,497000.00,0.00,0.00,0.00,1531374000000,"2018-07-12 05:40:00"
4527,xrp,0.00,503.00,0.00,0.00,0.00,1531374000000,"2018-07-12 05:40:00"
4528,bch,0.00,788000.00,0.00,0.00,0.00,1531374000000,"2018-07-12 05:40:00"
4529,etc,0.00,18290.00,0.00,0.00,0.00,1531374000000,"2018-07-12 05:40:00"
4530,btc,0.00,7178000.00,0.00,0.00,0.00,1531374600000,"2018-07-12 05:50:00"
4531,eth,0.00,498000.00,0.00,0.00,0.00,1531374600000,"2018-07-12 05:50:00"
4532,xrp,0.00,504.00,0.00,0.00,0.00,1531374600000,"2018-07-12 05:50:00"
4533,bch,0.00,788000.00,0.00,0.00,0.00,1531374600000,"2018-07-12 05:50:00"
4534,etc,0.00,18400.00,0.00,0.00,0.00,1531374600000,"2018-07-12 05:50:00"
4535,btc,0.00,7178000.00,0.00,0.00,0.00,1531375200000,"2018-07-12 06:00:00"
4536,eth,0.00,499000.00,0.00,0.00,0.00,1531375200000,"2018-07-12 06:00:00"
4537,xrp,0.00,504.00,0.00,0.00,0.00,1531375200000,"2018-07-12 06:00:00"
4538,bch,0.00,789000.00,0.00,0.00,0.00,1531375200000,"2018-07-12 06:00:00"
4539,etc,0.00,18300.00,0.00,0.00,0.00,1531375200000,"2018-07-12 06:00:00"
4540,btc,0.00,7174000.00,0.00,0.00,0.00,1531375800000,"2018-07-12 06:10:00"
4541,eth,0.00,498000.00,0.00,0.00,0.00,1531375800000,"2018-07-12 06:10:00"
4542,xrp,0.00,504.00,0.00,0.00,0.00,1531375800000,"2018-07-12 06:10:00"
4543,bch,0.00,788000.00,0.00,0.00,0.00,1531375800000,"2018-07-12 06:10:00"
4544,etc,0.00,18270.00,0.00,0.00,0.00,1531375800000,"2018-07-12 06:10:00"
4545,btc,0.00,7164000.00,0.00,0.00,0.00,1531376400000,"2018-07-12 06:20:00"
4546,eth,0.00,497000.00,0.00,0.00,0.00,1531376400000,"2018-07-12 06:20:00"
4547,xrp,0.00,502.00,0.00,0.00,0.00,1531376400000,"2018-07-12 06:20:00"
4548,bch,0.00,787000.00,0.00,0.00,0.00,1531376400000,"2018-07-12 06:20:00"
4549,etc,0.00,18170.00,0.00,0.00,0.00,1531376400000,"2018-07-12 06:20:00"
4550,btc,0.00,7100000.00,0.00,0.00,0.00,1531377000000,"2018-07-12 06:30:00"
4551,eth,0.00,494500.00,0.00,0.00,0.00,1531377000000,"2018-07-12 06:30:00"
4552,xrp,0.00,499.00,0.00,0.00,0.00,1531377000000,"2018-07-12 06:30:00"
4553,bch,0.00,782000.00,0.00,0.00,0.00,1531377000000,"2018-07-12 06:30:00"
4554,etc,0.00,18000.00,0.00,0.00,0.00,1531377000000,"2018-07-12 06:30:00"
4555,btc,0.00,7071000.00,0.00,0.00,0.00,1531377600000,"2018-07-12 06:40:00"
4556,eth,0.00,494000.00,0.00,0.00,0.00,1531377600000,"2018-07-12 06:40:00"
4557,xrp,0.00,498.00,0.00,0.00,0.00,1531377600000,"2018-07-12 06:40:00"
4558,bch,0.00,776000.00,0.00,0.00,0.00,1531377600000,"2018-07-12 06:40:00"
4559,etc,0.00,18090.00,0.00,0.00,0.00,1531377600000,"2018-07-12 06:40:00"
4560,btc,0.00,7074000.00,0.00,0.00,0.00,1531378200000,"2018-07-12 06:50:00"
4561,eth,0.00,493500.00,0.00,0.00,0.00,1531378200000,"2018-07-12 06:50:00"
4562,xrp,0.00,498.00,0.00,0.00,0.00,1531378200000,"2018-07-12 06:50:00"
4563,bch,0.00,777000.00,0.00,0.00,0.00,1531378200000,"2018-07-12 06:50:00"
4564,etc,0.00,18100.00,0.00,0.00,0.00,1531378200000,"2018-07-12 06:50:00"
4565,btc,0.00,7073000.00,0.00,0.00,0.00,1531378800000,"2018-07-12 07:00:00"
4566,eth,0.00,493500.00,0.00,0.00,0.00,1531378800000,"2018-07-12 07:00:00"
4567,xrp,0.00,496.00,0.00,0.00,0.00,1531378800000,"2018-07-12 07:00:00"
4568,bch,0.00,779000.00,0.00,0.00,0.00,1531378800000,"2018-07-12 07:00:00"
4569,etc,0.00,18070.00,0.00,0.00,0.00,1531378800000,"2018-07-12 07:00:00"
4570,btc,0.00,7064000.00,0.00,0.00,0.00,1531379400000,"2018-07-12 07:10:00"
4571,eth,0.00,493500.00,0.00,0.00,0.00,1531379400000,"2018-07-12 07:10:00"
4572,xrp,0.00,497.00,0.00,0.00,0.00,1531379400000,"2018-07-12 07:10:00"
4573,bch,0.00,776000.00,0.00,0.00,0.00,1531379400000,"2018-07-12 07:10:00"
4574,etc,0.00,18110.00,0.00,0.00,0.00,1531379400000,"2018-07-12 07:10:00"
4575,btc,0.00,7055000.00,0.00,0.00,0.00,1531386600000,"2018-07-12 09:10:00"
4576,eth,0.00,494000.00,0.00,0.00,0.00,1531386600000,"2018-07-12 09:10:00"
4577,xrp,0.00,497.00,0.00,0.00,0.00,1531386600000,"2018-07-12 09:10:00"
4578,bch,0.00,774000.00,0.00,0.00,0.00,1531386600000,"2018-07-12 09:10:00"
4579,etc,0.00,18150.00,0.00,0.00,0.00,1531386600000,"2018-07-12 09:10:00"
4580,btc,0.00,7050000.00,0.00,0.00,0.00,1531387200000,"2018-07-12 09:20:00"
4581,eth,0.00,494500.00,0.00,0.00,0.00,1531387200000,"2018-07-12 09:20:00"
4582,xrp,0.00,497.00,0.00,0.00,0.00,1531387200000,"2018-07-12 09:20:00"
4583,bch,0.00,773000.00,0.00,0.00,0.00,1531387200000,"2018-07-12 09:20:00"
4584,etc,0.00,18260.00,0.00,0.00,0.00,1531387200000,"2018-07-12 09:20:00"
4585,btc,0.00,7055000.00,0.00,0.00,0.00,1531387800000,"2018-07-12 09:30:00"
4586,eth,0.00,494500.00,0.00,0.00,0.00,1531387800000,"2018-07-12 09:30:00"
4587,xrp,0.00,496.00,0.00,0.00,0.00,1531387800000,"2018-07-12 09:30:00"
4588,bch,0.00,775000.00,0.00,0.00,0.00,1531387800000,"2018-07-12 09:30:00"
4589,etc,0.00,18220.00,0.00,0.00,0.00,1531387800000,"2018-07-12 09:30:00"
4590,btc,0.00,7052000.00,0.00,0.00,0.00,1531388400000,"2018-07-12 09:40:00"
4591,eth,0.00,494500.00,0.00,0.00,0.00,1531388400000,"2018-07-12 09:40:00"
4592,xrp,0.00,495.00,0.00,0.00,0.00,1531388400000,"2018-07-12 09:40:00"
4593,bch,0.00,773000.00,0.00,0.00,0.00,1531388400000,"2018-07-12 09:40:00"
4594,etc,0.00,18220.00,0.00,0.00,0.00,1531388400000,"2018-07-12 09:40:00"
4595,btc,0.00,7046000.00,0.00,0.00,0.00,1531389000000,"2018-07-12 09:50:00"
4596,eth,0.00,494500.00,0.00,0.00,0.00,1531389000000,"2018-07-12 09:50:00"
4597,xrp,0.00,495.00,0.00,0.00,0.00,1531389000000,"2018-07-12 09:50:00"
4598,bch,0.00,773000.00,0.00,0.00,0.00,1531389000000,"2018-07-12 09:50:00"
4599,etc,0.00,18190.00,0.00,0.00,0.00,1531389000000,"2018-07-12 09:50:00"
4600,btc,0.00,7046000.00,0.00,0.00,0.00,1531389600000,"2018-07-12 10:00:00"
4601,eth,0.00,494500.00,0.00,0.00,0.00,1531389600000,"2018-07-12 10:00:00"
4602,xrp,0.00,494.00,0.00,0.00,0.00,1531389600000,"2018-07-12 10:00:00"
4603,bch,0.00,773000.00,0.00,0.00,0.00,1531389600000,"2018-07-12 10:00:00"
4604,etc,0.00,18200.00,0.00,0.00,0.00,1531389600000,"2018-07-12 10:00:00"
4605,btc,0.00,7037000.00,0.00,0.00,0.00,1531390200000,"2018-07-12 10:10:00"
4606,eth,0.00,493000.00,0.00,0.00,0.00,1531390200000,"2018-07-12 10:10:00"
4607,xrp,0.00,493.00,0.00,0.00,0.00,1531390200000,"2018-07-12 10:10:00"
4608,bch,0.00,770000.00,0.00,0.00,0.00,1531390200000,"2018-07-12 10:10:00"
4609,etc,0.00,18110.00,0.00,0.00,0.00,1531390200000,"2018-07-12 10:10:00"
4610,btc,0.00,7033000.00,0.00,0.00,0.00,1531390800000,"2018-07-12 10:20:00"
4611,eth,0.00,493000.00,0.00,0.00,0.00,1531390800000,"2018-07-12 10:20:00"
4612,xrp,0.00,494.00,0.00,0.00,0.00,1531390800000,"2018-07-12 10:20:00"
4613,bch,0.00,769000.00,0.00,0.00,0.00,1531390800000,"2018-07-12 10:20:00"
4614,etc,0.00,18120.00,0.00,0.00,0.00,1531390800000,"2018-07-12 10:20:00"
4615,btc,0.00,7029000.00,0.00,0.00,0.00,1531391400000,"2018-07-12 10:30:00"
4616,eth,0.00,492500.00,0.00,0.00,0.00,1531391400000,"2018-07-12 10:30:00"
4617,xrp,0.00,494.00,0.00,0.00,0.00,1531391400000,"2018-07-12 10:30:00"
4618,bch,0.00,774000.00,0.00,0.00,0.00,1531391400000,"2018-07-12 10:30:00"
4619,etc,0.00,18070.00,0.00,0.00,0.00,1531391400000,"2018-07-12 10:30:00"
4620,btc,0.00,7036000.00,0.00,0.00,0.00,1531392000000,"2018-07-12 10:40:00"
4621,eth,0.00,492500.00,0.00,0.00,0.00,1531392000000,"2018-07-12 10:40:00"
4622,xrp,0.00,494.00,0.00,0.00,0.00,1531392000000,"2018-07-12 10:40:00"
4623,bch,0.00,771000.00,0.00,0.00,0.00,1531392000000,"2018-07-12 10:40:00"
4624,etc,0.00,18140.00,0.00,0.00,0.00,1531392000000,"2018-07-12 10:40:00"
4625,btc,0.00,7043000.00,0.00,0.00,0.00,1531392600000,"2018-07-12 10:50:00"
4626,eth,0.00,492000.00,0.00,0.00,0.00,1531392600000,"2018-07-12 10:50:00"
4627,xrp,0.00,494.00,0.00,0.00,0.00,1531392600000,"2018-07-12 10:50:00"
4628,bch,0.00,770000.00,0.00,0.00,0.00,1531392600000,"2018-07-12 10:50:00"
4629,etc,0.00,18100.00,0.00,0.00,0.00,1531392600000,"2018-07-12 10:50:00"
4630,btc,0.00,7041000.00,0.00,0.00,0.00,1531393200000,"2018-07-12 11:00:00"
4631,eth,0.00,491500.00,0.00,0.00,0.00,1531393200000,"2018-07-12 11:00:00"
4632,xrp,0.00,495.00,0.00,0.00,0.00,1531393200000,"2018-07-12 11:00:00"
4633,bch,0.00,771000.00,0.00,0.00,0.00,1531393200000,"2018-07-12 11:00:00"
4634,etc,0.00,18070.00,0.00,0.00,0.00,1531393200000,"2018-07-12 11:00:00"
4635,btc,0.00,7049000.00,0.00,0.00,0.00,1531393800000,"2018-07-12 11:10:00"
4636,eth,0.00,491500.00,0.00,0.00,0.00,1531393800000,"2018-07-12 11:10:00"
4637,xrp,0.00,494.00,0.00,0.00,0.00,1531393800000,"2018-07-12 11:10:00"
4638,bch,0.00,772000.00,0.00,0.00,0.00,1531393800000,"2018-07-12 11:10:00"
4639,etc,0.00,18100.00,0.00,0.00,0.00,1531393800000,"2018-07-12 11:10:00"
4640,btc,0.00,7047000.00,0.00,0.00,0.00,1531394400000,"2018-07-12 11:20:00"
4641,eth,0.00,492500.00,0.00,0.00,0.00,1531394400000,"2018-07-12 11:20:00"
4642,xrp,0.00,494.00,0.00,0.00,0.00,1531394400000,"2018-07-12 11:20:00"
4643,bch,0.00,772000.00,0.00,0.00,0.00,1531394400000,"2018-07-12 11:20:00"
4644,etc,0.00,18110.00,0.00,0.00,0.00,1531394400000,"2018-07-12 11:20:00"
4645,btc,0.00,7039000.00,0.00,0.00,0.00,1531395000000,"2018-07-12 11:30:00"
4646,eth,0.00,491000.00,0.00,0.00,0.00,1531395000000,"2018-07-12 11:30:00"
4647,xrp,0.00,494.00,0.00,0.00,0.00,1531395000000,"2018-07-12 11:30:00"
4648,bch,0.00,771000.00,0.00,0.00,0.00,1531395000000,"2018-07-12 11:30:00"
4649,etc,0.00,18070.00,0.00,0.00,0.00,1531395000000,"2018-07-12 11:30:00"
4650,btc,0.00,7031000.00,0.00,0.00,0.00,1531395600000,"2018-07-12 11:40:00"
4651,eth,0.00,489000.00,0.00,0.00,0.00,1531395600000,"2018-07-12 11:40:00"
4652,xrp,0.00,494.00,0.00,0.00,0.00,1531395600000,"2018-07-12 11:40:00"
4653,bch,0.00,769000.00,0.00,0.00,0.00,1531395600000,"2018-07-12 11:40:00"
4654,etc,0.00,18040.00,0.00,0.00,0.00,1531395600000,"2018-07-12 11:40:00"
4655,btc,0.00,7023000.00,0.00,0.00,0.00,1531396200000,"2018-07-12 11:50:00"
4656,eth,0.00,488000.00,0.00,0.00,0.00,1531396200000,"2018-07-12 11:50:00"
4657,xrp,0.00,494.00,0.00,0.00,0.00,1531396200000,"2018-07-12 11:50:00"
4658,bch,0.00,768000.00,0.00,0.00,0.00,1531396200000,"2018-07-12 11:50:00"
4659,etc,0.00,18060.00,0.00,0.00,0.00,1531396200000,"2018-07-12 11:50:00"
4660,btc,0.00,7027000.00,0.00,0.00,0.00,1531396800000,"2018-07-12 12:00:00"
4661,eth,0.00,489000.00,0.00,0.00,0.00,1531396800000,"2018-07-12 12:00:00"
4662,xrp,0.00,494.00,0.00,0.00,0.00,1531396800000,"2018-07-12 12:00:00"
4663,bch,0.00,771000.00,0.00,0.00,0.00,1531396800000,"2018-07-12 12:00:00"
4664,etc,0.00,18140.00,0.00,0.00,0.00,1531396800000,"2018-07-12 12:00:00"
4665,btc,0.00,7038000.00,0.00,0.00,0.00,1531397400000,"2018-07-12 12:10:00"
4666,eth,0.00,491500.00,0.00,0.00,0.00,1531397400000,"2018-07-12 12:10:00"
4667,xrp,0.00,494.00,0.00,0.00,0.00,1531397400000,"2018-07-12 12:10:00"
4668,bch,0.00,773000.00,0.00,0.00,0.00,1531397400000,"2018-07-12 12:10:00"
4669,etc,0.00,18190.00,0.00,0.00,0.00,1531397400000,"2018-07-12 12:10:00"
4670,btc,0.00,7042000.00,0.00,0.00,0.00,1531398000000,"2018-07-12 12:20:00"
4671,eth,0.00,492500.00,0.00,0.00,0.00,1531398000000,"2018-07-12 12:20:00"
4672,xrp,0.00,493.00,0.00,0.00,0.00,1531398000000,"2018-07-12 12:20:00"
4673,bch,0.00,772000.00,0.00,0.00,0.00,1531398000000,"2018-07-12 12:20:00"
4674,etc,0.00,18160.00,0.00,0.00,0.00,1531398000000,"2018-07-12 12:20:00"
4675,btc,0.00,7045000.00,0.00,0.00,0.00,1531398600000,"2018-07-12 12:30:00"
4676,eth,0.00,492000.00,0.00,0.00,0.00,1531398600000,"2018-07-12 12:30:00"
4677,xrp,0.00,495.00,0.00,0.00,0.00,1531398600000,"2018-07-12 12:30:00"
4678,bch,0.00,776000.00,0.00,0.00,0.00,1531398600000,"2018-07-12 12:30:00"
4679,etc,0.00,18210.00,0.00,0.00,0.00,1531398600000,"2018-07-12 12:30:00"
4680,btc,0.00,7041000.00,0.00,0.00,0.00,1531399200000,"2018-07-12 12:40:00"
4681,eth,0.00,491500.00,0.00,0.00,0.00,1531399200000,"2018-07-12 12:40:00"
4682,xrp,0.00,494.00,0.00,0.00,0.00,1531399200000,"2018-07-12 12:40:00"
4683,bch,0.00,775000.00,0.00,0.00,0.00,1531399200000,"2018-07-12 12:40:00"
4684,etc,0.00,18150.00,0.00,0.00,0.00,1531399200000,"2018-07-12 12:40:00"
4685,btc,0.00,7041000.00,0.00,0.00,0.00,1531399800000,"2018-07-12 12:50:00"
4686,eth,0.00,491500.00,0.00,0.00,0.00,1531399800000,"2018-07-12 12:50:00"
4687,xrp,0.00,495.00,0.00,0.00,0.00,1531399800000,"2018-07-12 12:50:00"
4688,bch,0.00,774000.00,0.00,0.00,0.00,1531399800000,"2018-07-12 12:50:00"
4689,etc,0.00,18180.00,0.00,0.00,0.00,1531399800000,"2018-07-12 12:50:00"
4690,btc,0.00,7035000.00,0.00,0.00,0.00,1531400400000,"2018-07-12 13:00:00"
4691,eth,0.00,491000.00,0.00,0.00,0.00,1531400400000,"2018-07-12 13:00:00"
4692,xrp,0.00,494.00,0.00,0.00,0.00,1531400400000,"2018-07-12 13:00:00"
4693,bch,0.00,774000.00,0.00,0.00,0.00,1531400400000,"2018-07-12 13:00:00"
4694,etc,0.00,18150.00,0.00,0.00,0.00,1531400400000,"2018-07-12 13:00:00"
4695,btc,0.00,7037000.00,0.00,0.00,0.00,1531401000000,"2018-07-12 13:10:00"
4696,eth,0.00,491500.00,0.00,0.00,0.00,1531401000000,"2018-07-12 13:10:00"
4697,xrp,0.00,495.00,0.00,0.00,0.00,1531401000000,"2018-07-12 13:10:00"
4698,bch,0.00,773000.00,0.00,0.00,0.00,1531401000000,"2018-07-12 13:10:00"
4699,etc,0.00,18160.00,0.00,0.00,0.00,1531401000000,"2018-07-12 13:10:00"
4700,btc,0.00,7025000.00,0.00,0.00,0.00,1531401600000,"2018-07-12 13:20:00"
4701,eth,0.00,490500.00,0.00,0.00,0.00,1531401600000,"2018-07-12 13:20:00"
4702,xrp,0.00,494.00,0.00,0.00,0.00,1531401600000,"2018-07-12 13:20:00"
4703,bch,0.00,774000.00,0.00,0.00,0.00,1531401600000,"2018-07-12 13:20:00"
4704,etc,0.00,18180.00,0.00,0.00,0.00,1531401600000,"2018-07-12 13:20:00"
4705,btc,0.00,7025000.00,0.00,0.00,0.00,1531402200000,"2018-07-12 13:30:00"
4706,eth,0.00,489500.00,0.00,0.00,0.00,1531402200000,"2018-07-12 13:30:00"
4707,xrp,0.00,493.00,0.00,0.00,0.00,1531402200000,"2018-07-12 13:30:00"
4708,bch,0.00,770000.00,0.00,0.00,0.00,1531402200000,"2018-07-12 13:30:00"
4709,etc,0.00,18180.00,0.00,0.00,0.00,1531402200000,"2018-07-12 13:30:00"
4710,btc,0.00,7016000.00,0.00,0.00,0.00,1531402800000,"2018-07-12 13:40:00"
4711,eth,0.00,489000.00,0.00,0.00,0.00,1531402800000,"2018-07-12 13:40:00"
4712,xrp,0.00,493.00,0.00,0.00,0.00,1531402800000,"2018-07-12 13:40:00"
4713,bch,0.00,771000.00,0.00,0.00,0.00,1531402800000,"2018-07-12 13:40:00"
4714,etc,0.00,18140.00,0.00,0.00,0.00,1531402800000,"2018-07-12 13:40:00"
4715,btc,0.00,7024000.00,0.00,0.00,0.00,1531403400000,"2018-07-12 13:50:00"
4716,eth,0.00,489000.00,0.00,0.00,0.00,1531403400000,"2018-07-12 13:50:00"
4717,xrp,0.00,493.00,0.00,0.00,0.00,1531403400000,"2018-07-12 13:50:00"
4718,bch,0.00,773000.00,0.00,0.00,0.00,1531403400000,"2018-07-12 13:50:00"
4719,etc,0.00,18180.00,0.00,0.00,0.00,1531403400000,"2018-07-12 13:50:00"
4720,btc,0.00,7026000.00,0.00,0.00,0.00,1531404000000,"2018-07-12 14:00:00"
4722,eth,0.00,489000.00,0.00,0.00,0.00,1531404000000,"2018-07-12 14:00:00"
4723,xrp,0.00,494.00,0.00,0.00,0.00,1531404000000,"2018-07-12 14:00:00"
4724,bch,0.00,772000.00,0.00,0.00,0.00,1531404000000,"2018-07-12 14:00:00"
4725,etc,0.00,18200.00,0.00,0.00,0.00,1531404000000,"2018-07-12 14:00:00"
4726,btc,0.00,7026000.00,0.00,0.00,0.00,1531404600000,"2018-07-12 14:10:00"
4727,eth,0.00,489500.00,0.00,0.00,0.00,1531404600000,"2018-07-12 14:10:00"
4728,xrp,0.00,494.00,0.00,0.00,0.00,1531404600000,"2018-07-12 14:10:00"
4729,bch,0.00,773000.00,0.00,0.00,0.00,1531404600000,"2018-07-12 14:10:00"
4730,etc,0.00,18180.00,0.00,0.00,0.00,1531404600000,"2018-07-12 14:10:00"
4731,btc,0.00,7037000.00,0.00,0.00,0.00,1531405200000,"2018-07-12 14:20:00"
4732,eth,0.00,490000.00,0.00,0.00,0.00,1531405200000,"2018-07-12 14:20:00"
4733,xrp,0.00,494.00,0.00,0.00,0.00,1531405200000,"2018-07-12 14:20:00"
4734,bch,0.00,779000.00,0.00,0.00,0.00,1531405200000,"2018-07-12 14:20:00"
4735,etc,0.00,18240.00,0.00,0.00,0.00,1531405200000,"2018-07-12 14:20:00"
4736,btc,0.00,7022000.00,0.00,0.00,0.00,1531405800000,"2018-07-12 14:30:00"
4737,eth,0.00,489500.00,0.00,0.00,0.00,1531405800000,"2018-07-12 14:30:00"
4738,xrp,0.00,494.00,0.00,0.00,0.00,1531405800000,"2018-07-12 14:30:00"
4739,bch,0.00,774000.00,0.00,0.00,0.00,1531405800000,"2018-07-12 14:30:00"
4740,etc,0.00,18190.00,0.00,0.00,0.00,1531405800000,"2018-07-12 14:30:00"
4741,btc,0.00,7036000.00,0.00,0.00,0.00,1531406400000,"2018-07-12 14:40:00"
4742,eth,0.00,490000.00,0.00,0.00,0.00,1531406400000,"2018-07-12 14:40:00"
4743,xrp,0.00,495.00,0.00,0.00,0.00,1531406400000,"2018-07-12 14:40:00"
4744,bch,0.00,775000.00,0.00,0.00,0.00,1531406400000,"2018-07-12 14:40:00"
4745,etc,0.00,18240.00,0.00,0.00,0.00,1531406400000,"2018-07-12 14:40:00"
4746,btc,0.00,7022000.00,0.00,0.00,0.00,1531407000000,"2018-07-12 14:50:00"
4747,eth,0.00,489500.00,0.00,0.00,0.00,1531407000000,"2018-07-12 14:50:00"
4748,xrp,0.00,494.00,0.00,0.00,0.00,1531407000000,"2018-07-12 14:50:00"
4749,bch,0.00,773000.00,0.00,0.00,0.00,1531407000000,"2018-07-12 14:50:00"
4750,etc,0.00,18220.00,0.00,0.00,0.00,1531407000000,"2018-07-12 14:50:00"
4751,btc,0.00,7020000.00,0.00,0.00,0.00,1531407600000,"2018-07-12 15:00:00"
4752,eth,0.00,489500.00,0.00,0.00,0.00,1531407600000,"2018-07-12 15:00:00"
4753,xrp,0.00,494.00,0.00,0.00,0.00,1531407600000,"2018-07-12 15:00:00"
4754,bch,0.00,772000.00,0.00,0.00,0.00,1531407600000,"2018-07-12 15:00:00"
4755,etc,0.00,18160.00,0.00,0.00,0.00,1531407600000,"2018-07-12 15:00:00"
4756,btc,0.00,7025000.00,0.00,0.00,0.00,1531408200000,"2018-07-12 15:10:00"
4757,eth,0.00,490000.00,0.00,0.00,0.00,1531408200000,"2018-07-12 15:10:00"
4758,xrp,0.00,494.00,0.00,0.00,0.00,1531408200000,"2018-07-12 15:10:00"
4759,bch,0.00,774000.00,0.00,0.00,0.00,1531408200000,"2018-07-12 15:10:00"
4760,etc,0.00,18210.00,0.00,0.00,0.00,1531408200000,"2018-07-12 15:10:00"
4761,btc,0.00,7013000.00,0.00,0.00,0.00,1531408800000,"2018-07-12 15:20:00"
4762,eth,0.00,488000.00,0.00,0.00,0.00,1531408800000,"2018-07-12 15:20:00"
4763,xrp,0.00,493.00,0.00,0.00,0.00,1531408800000,"2018-07-12 15:20:00"
4764,bch,0.00,771000.00,0.00,0.00,0.00,1531408800000,"2018-07-12 15:20:00"
4765,etc,0.00,18100.00,0.00,0.00,0.00,1531408800000,"2018-07-12 15:20:00"
4766,btc,0.00,7016000.00,0.00,0.00,0.00,1531409400000,"2018-07-12 15:30:00"
4767,eth,0.00,488000.00,0.00,0.00,0.00,1531409400000,"2018-07-12 15:30:00"
4768,xrp,0.00,494.00,0.00,0.00,0.00,1531409400000,"2018-07-12 15:30:00"
4769,bch,0.00,773000.00,0.00,0.00,0.00,1531409400000,"2018-07-12 15:30:00"
4770,etc,0.00,18180.00,0.00,0.00,0.00,1531409400000,"2018-07-12 15:30:00"
